1.681986980442207458e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.700470353853660299e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.718953727265113141e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.737437100676565982e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.755920474088018823e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.774403847499471665e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.792887220910924506e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.811370594322377348e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.829853967733830189e-01 3.696674682290566113e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.848337341145283056e-03 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.696674682290566113e-03 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.545012023435848952e-03 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.393349364581132226e-03 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.241686705726415499e-03 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.109002404687169790e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.293836138801698205e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.478669872916226445e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.663503607030754686e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.848337341145283100e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.033171075259811514e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.218004809374339581e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.402838543488867995e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.587672277603396409e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.772506011717924476e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.957339745832452890e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.142173479946980957e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.327007214061509371e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.511840948176037785e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.696674682290566200e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.881508416405094614e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.066342150519623028e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.251175884634150748e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.436009618748679162e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.620843352863207576e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.805677086977735990e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.990510821092264404e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.175344555206792818e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.360178289321320538e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.545012023435848952e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.729845757550377366e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.914679491664905781e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.099513225779434195e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.284346959893961915e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.469180694008490329e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.654014428123018743e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.838848162237547157e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.023681896352075571e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.208515630466603985e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.393349364581132399e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.578183098695660813e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.763016832810189227e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.947850566924717641e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.132684301039246055e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.317518035153773082e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.502351769268301496e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.687185503382829910e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.872019237497358324e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.056852971611886738e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.241686705726415152e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.426520439840943566e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.611354173955471980e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.796187908070000394e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.981021642184528808e-02 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.016585537629905722e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.035068911041358564e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.053552284452811405e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.072035657864264108e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.090519031275716949e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.109002404687169790e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.127485778098622632e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.145969151510075473e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.164452524921528315e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.182935898332981156e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.201419271744433998e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.219902645155886839e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.238386018567339680e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.256869391978792383e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.275352765390245224e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.293836138801698066e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.312319512213150907e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.330802885624603749e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.349286259036056590e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.367769632447509431e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.386253005858962273e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.404736379270415114e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.423219752681867956e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.441703126093320797e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.460186499504773638e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.478669872916226480e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.497153246327679321e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.515636619739132163e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.534119993150585004e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.552603366562037845e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.571086739973490687e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.589570113384943528e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.608053486796396370e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.626536860207849211e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.645020233619302052e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.663503607030754616e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.681986980442207458e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.700470353853660299e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.718953727265113141e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.737437100676565982e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.755920474088018823e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.774403847499471665e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.792887220910924506e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.811370594322377348e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.829853967733830189e-01 5.545012023435848952e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.848337341145283056e-03 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.696674682290566113e-03 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.545012023435848952e-03 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.393349364581132226e-03 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.241686705726415499e-03 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.109002404687169790e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.293836138801698205e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.478669872916226445e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.663503607030754686e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.848337341145283100e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.033171075259811514e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.218004809374339581e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.402838543488867995e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.587672277603396409e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.772506011717924476e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.957339745832452890e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.142173479946980957e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.327007214061509371e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.511840948176037785e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.696674682290566200e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.881508416405094614e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.066342150519623028e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.251175884634150748e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.436009618748679162e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.620843352863207576e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.805677086977735990e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.990510821092264404e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.175344555206792818e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.360178289321320538e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.545012023435848952e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.729845757550377366e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.914679491664905781e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.099513225779434195e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.284346959893961915e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.469180694008490329e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.654014428123018743e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.838848162237547157e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.023681896352075571e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.208515630466603985e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.393349364581132399e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.578183098695660813e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.763016832810189227e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.947850566924717641e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.132684301039246055e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.317518035153773082e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.502351769268301496e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.687185503382829910e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.872019237497358324e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.056852971611886738e-02 7.393349364581132226e-03 0.000000000000000000e+00 0.000000000000000000e+00
